3583	2048	0	3062	1979	173
3839	2048	0	3257	1989	176
4095	2048	0	3446	1999	180
0	2303	0	513	2077	138
256	2303	0	692	2088	141
512	2303	0	872	2100	145
768	2303	0	1051	2110	149
1024	2303	0	1234	2120	152
1280	2303	0	1428	2131	156
1536	2303	0	1613	2141	159
1792	2303	0	1796	2152	163
2048	2303	0	1978	2163	167
2303	2303	0	2174	2173	170
2559	2303	0	2366	2184	174
2815	2303	0	2553	2195	177
3071	2303	0	2738	2205	181
3327	2303	0	2929	2216	185
3583	2303	0	3124	2226	188
3839	2303	0	3318	2236	192
4095	2303	0	3506	2247	195
0	2559	0	569	2324	154
256	2559	0	750	2334	156
512	2559	0	929	2345	161
768	2559	0	1111	2356	164
1024	2559	0	1296	2367	168
1280	2559	0	1489	2377	172
1536	2559	0	1671	2387	175
1792	2559	0	1854	2398	179
2048	2559	0	2038	2408	182
2303	2559	0	2236	2419	186
2559	2559	0	2424	2429	190
2815	2559	0	2610	2439	193
3071	2559	0	2797	2450	197
3327	2559	0	2990	2460	200
3583	2559	0	3186	2471	203
3839	2559	0	3378	2482	207
4095	2559	0	3566	2492	210
0	2815	0	626	2565	169
256	2815	0	807	2575	173
512	2815	0	985	2585	177
768	2815	0	1169	2595	180
1024	2815	0	1357	2606	184
1280	2815	0	1547	2616	187
1536	2815	0	1728	2627	190
1792	2815	0	1911	2638	194
2048	2815	0	2102	2648	197
2303	2815	0	2295	2658	201
2559	2815	0	2484	2669	205
2815	2815	0	2669	2680	208
3071	2815	0	2859	2690	212
3327	2815	0	3053	2701	215
3583	2815	0	3248	2711	219
3839	2815	0	3438	2722	223
4095	2815	0	3626	2733	226
0	3071	0	685	2803	184
256	3071	0	864	2813	188
512	3071	0	1043	2824	192
768	3071	0	1227	2834	195
1024	3071	0	1420	2844	199
1280	3071	0	1606	2856	202
1536	3071	0	1787	2868	206
1792	3071	0	1970	2879	210
2048	3071	0	2165	2889	213
2303	3071	0	2355	2900	217
2559	3071	0	2543	2911	220
2815	3071	0	2729	2922	224
3071	3071	0	2921	2933	228
3327	3071	0	3115	2943	231
3583	3071	0	3309	2954	234
3839	3071	0	3497	2965	237
4095	3071	0	3685	2976	241
0	3327	0	741	3044	200
256	3327	0	921	3057	204
512	3327	0	1101	3067	207
768	3327	0	1287	3077	211
1024	3327	0	1482	3087	214
1280	3327	0	1663	3099	217
1536	3327	0	1845	3111	221
1792	3327	0	2029	3123	224
2048	3327	0	2225	3134	228
2303	3327	0	2415	3146	232
2559	3327	0	2601	3157	235
2815	3327	0	2788	3168	239
3071	3327	0	2983	3179	242
3327	3327	0	3177	3189	246
3583	3327	0	3369	3200	250
3839	3327	0	3557	3211	253
4095	3327	0	3745	3220	257
0	3583	0	799	3291	215
256	3583	0	977	3302	219
512	3583	0	1160	3313	222
768	3583	0	1349	3323	226
1024	3583	0	1540	3333	229
1280	3583	0	1719	3345	233
1536	3583	0	1902	3355	237
1792	3583	0	2092	3366	240
2048	3583	0	2287	3378	243
2303	3583	0	2475	3387	247
2559	3583	0	2660	3397	251
2815	3583	0	2850	3407	255
3071	3583	0	3046	3417	258
3327	3583	0	3239	3426	262
3583	3583	0	3430	3437	266
3839	3583	0	3617	3447	269
4095	3583	0	3806	3457	273
0	3839	0	855	3522	230
256	3839	0	1035	3533	234
512	3839	0	1219	3542	237
768	3839	0	1410	3552	241
1024	3839	0	1597	3562	244
1280	3839	0	1778	3574	249
1536	3839	0	1960	3585	252
1792	3839	0	2154	3595	255
2048	3839	0	2347	3604	259
2303	3839	0	2535	3615	262
2559	3839	0	2721	3626	266
2815	3839	0	2913	3636	270
3071	3839	0	3107	3646	273
3327	3839	0	3300	3656	277
3583	3839	0	3490	3667	280
3839	3839	0	3679	3677	284
4095	3839	0	3864	3687	289
0	4095	0	912	3755	246
256	4095	0	1094	3765	249
512	4095	0	1280	3776	253
768	4095	0	1473	3785	257
1024	4095	0	1654	3795	260
1280	4095	0	1836	3806	264
1536	4095	0	2019	3816	267
1792	4095	0	2216	3825	271
2048	4095	0	2407	3834	275
2303	4095	0	2593	3843	278
2559	4095	0	2779	3854	282
2815	4095	0	2975	3864	285
3071	4095	0	3169	3873	289
3327	4095	0	3362	3883	293
3583	4095	0	3550	3893	296
3839	4095	0	3739	3902	300
4095	4095	0	3923	3912	304
0	0	256	8	1	189
256	0	256	191	9	192
512	0	256	373	18	196
768	0	256	555	26	199
1024	0	256	734	35	202
1280	0	256	910	44	206
1536	0	256	1089	53	209
1792	0	256	1273	61	213
2048	0	256	1465	70	217
2303	0	256	1651	79	220
2559	0	256	1834	87	224
2815	0	256	2018	96	227
3071	0	256	2214	104	231
3327	0	256	2403	113	235
3583	0	256	2588	121	238
3839	0	256	2772	130	242
4095	0	256	2964	139	245
0	256	256	64	223	203
256	256	256	247	232	207
512	256	256	430	241	212
768	256	256	612	250	215
1024	256	256	792	259	219
1280	256	256	969	268	223
1536	256	256	1149	278	226
1792	256	256	1336	287	230
2048	256	256	1526	296	233
2303	256	256	1711	305	237
2559	256	256	1893	314	241
2815	256	256	2083	324	244
3071	256	256	2278	333	248
3327	256	256	2465	341	251
3583	256	256	2649	351	255
3839	256	256	2837	360	259
4095	256	256	3029	369	262
0	512	256	121	452	220
256	512	256	304	462	224
512	512	256	488	470	228
768	512	256	667	481	230
1024	512	256	846	490	234
1280	512	256	1024	499	238
1536	512	256	1206	508	242
1792	512	256	1396	518	246
2048	512	256	1585	527	249
2303	512	256	1769	537	253
2559	512	256	1950	546	256
2815	512	256	2145	555	260
3071	512	256	2336	564	264
3327	512	256	2523	573	267
3583	512	256	2709	582	271
3839	512	256	2898	592	274
4095	512	256	3091	601	278
0	768	256	178	680	236
256	768	256	360	689	240
512	768	256	544	698	242
768	768	256	724	707	246
1024	768	256	902	717	250
1280	768	256	1081	726	254
1536	768	256	1266	735	258
1792	768	256	1458	744	260
2048	768	256	1644	753	264
2303	768	256	1826	763	268
2559	768	256	2009	773	272
2815	768	256	2205	782	275
3071	768	256	2395	792	279
3327	768	256	2581	801	282
3583	768	256	2766	811	287
3839	768	256	2959	820	290
4095	768	256	3153	829	294
0	1024	256	234	905	251
256	1024	256	418	914	255
512	1024	256	600	924	258
768	1024	256	779	933	262
1024	1024	256	957	942	266
1280	1024	256	1138	951	269
1536	1024	256	1324	960	273
1792	1024	256	1515	969	276
2048	1024	256	1699	978	280
2303	1024	256	1881	988	284
2559	1024	256	2070	999	287
2815	1024	256	2266	1008	291
3071	1024	256	2453	1018	294
3327	1024	256	2638	1028	298
3583	1024	256	2826	1038	302
3839	1024	256	3020	1047	305
4095	1024	256	3213	1057	309
0	1280	256	292	1135	267
256	1280	256	476	1144	271
512	1280	256	656	1154	274
768	1280	256	835	1163	278
1024	1280	256	1013	1173	281
1280	1280	256	1196	1183	285
1536	1280	256	1385	1192	289
1792	1280	256	1574	1202	292
2048	1280	256	1758	1212	296
2303	1280	256	1938	1222	299
2559	1280	256	2132	1232	303
2815	1280	256	2325	1243	307
3071	1280	256	2512	1253	310
3327	1280	256	2697	1263	314
3583	1280	256	2886	1273	317
3839	1280	256	3081	1284	321
4095	1280	256	3274	1294	325
0	1536	256	348	1371	283
256	1536	256	532	1382	286
512	1536	256	713	1392	290
768	1536	256	891	1402	294
1024	1536	256	1070	1412	297
1280	1536	256	1255	1424	301
1536	1536	256	1447	1433	303
1792	1536	256	1632	1443	307
2048	1536	256	1814	1453	311
2303	1536	256	1996	1464	314
2559	1536	256	2194	1475	318
2815	1536	256	2383	1485	322
3071	1536	256	2568	1497	325
3327	1536	256	2752	1507	330
3583	1536	256	2946	1518	333
3839	1536	256	3141	1528	337
4095	1536	256	3334	1537	341
0	1792	256	406	1611	298
256	1792	256	589	1620	301
512	1792	256	768	1630	305
768	1792	256	947	1640	309
1024	1792	256	1128	1650	312
1280	1792	256	1313	1660	316
1536	1792	256	1506	1669	319
1792	1792	256	1688	1679	323
2048	1792	256	1870	1689	327
2303	1792	256	2057	1699	330
2559	1792	256	2255	1709	334
2815	1792	256	2443	1719	337
3071	1792	256	2627	1728	341
3327	1792	256	2815	1739	345
3583	1792	256	3009	1750	348
3839	1792	256	3203	1759	353
4095	1792	256	3394	1769	356
0	2048	256	464	1846	314
256	2048	256	646	1855	317
512	2048	256	825	1865	321
768	2048	256	1003	1875	324
1024	2048	256	1185	1884	328
1280	2048	256	1375	1894	332
1536	2048	256	1564	1904	335
1792	2048	256	1747	1913	339
2048	2048	256	1928	1924	342
2303	2048	256	2120	1934	346
2559	2048	256	2314	1944	350
2815	2048	256	2502	1954	353
3071	2048	256	2687	1964	357
3327	2048	256	2877	1974	360
3583	2048	256	3071	1984	364
3839	2048	256	3266	1994	368
4095	2048	256	3454	2004	371
0	2303	256	522	2085	329
256	2303	256	702	2095	333
512	2303	256	882	2105	337
768	2303	256	1061	2115	340
1024	2303	256	1245	2125	344
1280	2303	256	1438	2136	346
1536	2303	256	1622	2146	351
1792	2303	256	1804	2156	355
2048	2303	256	1985	2167	358
2303	2303	256	2182	2178	362
2559	2303	256	2373	2188	365
2815	2303	256	2560	2199	369
3071	2303	256	2745	2209	373
3327	2303	256	2938	2220	376
3583	2303	256	3134	2230	380
3839	2303	256	3328	2241	383
4095	2303	256	3515	2253	387
0	2559	256	579	2331	345
256	2559	256	760	2341	348
512	2559	256	938	2351	351
768	2559	256	1120	2361	355
1024	2559	256	1306	2372	359
1280	2559	256	1499	2382	362
1536	2559	256	1679	2392	366
1792	2559	256	1862	2402	370
2048	2559	256	2049	2412	373
2303	2559	256	2244	2423	377
2559	2559	256	2433	2433	380
2815	2559	256	2619	2443	385
3071	2559	256	2806	2454	389
3327	2559	256	3002	2465	392
3583	2559	256	3195	2475	396
3839	2559	256	3387	2486	399
4095	2559	256	3574	2497	403
0	2815	256	636	2571	360
256	2815	256	817	2581	364
512	2815	256	994	2590	367
768	2815	256	1178	2601	371
1024	2815	256	1367	2611	375
1280	2815	256	1557	2621	378
1536	2815	256	1738	2631	382
1792	2815	256	1920	2642	385
2048	2815	256	2111	2652	389
2303	2815	256	2304	2662	393
2559	2815	256	2493	2673	396
2815	2815	256	2678	2684	400
3071	2815	256	2868	2695	403
3327	2815	256	3063	2705	408
3583	2815	256	3257	2715	411
3839	2815	256	3447	2726	415
4095	2815	256	3635	2736	419
0	3071	256	693	2808	376
256	3071	256	873	2818	380
512	3071	256	1052	2829	383
768	3071	256	1236	2840	387
1024	3071	256	1431	2850	390
1280	3071	256	1614	2861	394
1536	3071	256	1795	2872	398
1792	3071	256	1977	2883	401
2048	3071	256	2173	2893	405
2303	3071	256	2364	2904	408
2559	3071	256	2552	2915	412
2815	3071	256	2737	2926	416
3071	3071	256	2930	2936	419
3327	3071	256	3125	2947	423
3583	3071	256	3319	2957	426
3839	3071	256	3506	2969	430
4095	3071	256	3695	2979	434
0	3327	256	751	3050	392
256	3327	256	930	3061	394
512	3327	256	1111	3071	398
768	3327	256	1297	3081	402
1024	3327	256	1491	3093	405
1280	3327	256	1671	3105	410
1536	3327	256	1853	3116	413
1792	3327	256	2037	3127	417
2048	3327	256	2235	3138	420
2303	3327	256	2424	3149	424
2559	3327	256	2611	3160	428
2815	3327	256	2798	3171	432
3071	3327	256	2992	3181	435
3327	3327	256	3186	3191	439
3583	3327	256	3377	3202	442
3839	3327	256	3566	3213	446
4095	3327	256	3755	3223	450
0	3583	256	808	3296	407
256	3583	256	986	3309	410
512	3583	256	1170	3317	414
768	3583	256	1358	3327	418
1024	3583	256	1548	3337	421
1280	3583	256	1728	3348	425
1536	3583	256	1910	3358	428
1792	3583	256	2100	3369	432
2048	3583	256	2294	3379	436
2303	3583	256	2483	3388	439
2559	3583	256	2669	3399	443
2815	3583	256	2860	3409	447
3071	3583	256	3054	3418	451
3327	3583	256	3247	3428	455
3583	3583	256	3439	3439	458
3839	3583	256	3629	3450	462
4095	3583	256	3815	3459	465
0	3839	256	865	3527	423
256	3839	256	1045	3537	426
512	3839	256	1228	3546	430
768	3839	256	1421	3555	432
1024	3839	256	1606	3565	437
1280	3839	256	1786	3576	441
1536	3839	256	1968	3587	444
1792	3839	256	2163	3597	448
2048	3839	256	2356	3607	451
2303	3839	256	2543	3617	455
2559	3839	256	2730	3629	459
2815	3839	256	2923	3639	463
3071	3839	256	3118	3649	467
3327	3839	256	3312	3660	470
3583	3839	256	3502	3671	475
3839	3839	256	3690	3681	479
4095	3839	256	3874	3691	482
0	4095	256	922	3759	438
256	4095	256	1104	3768	442
512	4095	256	1289	3778	445
768	4095	256	1482	3788	448
1024	4095	256	1663	3798	452
1280	4095	256	1844	3809	455
1536	4095	256	2029	3819	460
1792	4095	256	2226	3828	464
2048	4095	256	2417	3838	467
2303	4095	256	2603	3848	471
2559	4095	256	2791	3859	477
2815	4095	256	2985	3867	479
3071	4095	256	3180	3877	483
3327	4095	256	3372	3886	486
3583	4095	256	3561	3896	491
3839	4095	256	3751	3906	495
4095	4095	256	3933	3916	498
0	0	512	17	2	379
256	0	512	200	10	383
512	0	512	383	20	386
768	0	512	565	28	389
1024	0	512	743	37	393
1280	0	512	919	45	396
1536	0	512	1098	54	400
1792	0	512	1283	62	404
2048	0	512	1474	71	407
2303	0	512	1659	80	411
2559	0	512	1842	88	415
2815	0	512	2027	97	419
3071	0	512	2223	105	422
3327	0	512	2412	114	426
3583	0	512	2597	122	430
3839	0	512	2783	131	433
4095	0	512	2974	140	437
0	256	512	73	225	394
256	256	512	256	234	398
512	256	512	439	242	402
768	256	512	621	252	406
1024	256	512	801	262	410
1280	256	512	977	271	413
1536	256	512	1158	280	417
1792	256	512	1346	288	420
2048	256	512	1536	297	424
2303	256	512	1720	307	428
2559	256	512	1902	316	432
2815	256	512	2093	325	435
3071	256	512	2287	334	438
3327	256	512	2473	343	442
3583	256	512	2657	352	447
3839	256	512	2846	361	450
4095	256	512	3040	370	454
0	512	512	129	454	411
256	512	512	313	464	415
512	512	512	497	474	418
768	512	512	677	483	422
1024	512	512	855	493	425
1280	512	512	1033	502	429
1536	512	512	1215	511	433
1792	512	512	1404	520	436
2048	512	512	1593	529	440
2303	512	512	1777	538	443
2559	512	512	1958	547	447
2815	512	512	2153	556	451
3071	512	512	2345	565	455
3327	512	512	2532	575	459
3583	512	512	2716	584	463
3839	512	512	2907	593	466
4095	512	512	3101	602	470
0	768	512	187	682	427
256	768	512	370	691	431
512	768	512	553	700	434
768	768	512	732	709	438
1024	768	512	910	718	440
1280	768	512	1089	728	444
1536	768	512	1273	738	449
1792	768	512	1466	746	452
2048	768	512	1650	755	456
2303	768	512	1832	765	459
2559	768	512	2016	774	463
2815	768	512	2213	783	467
3071	768	512	2403	794	470
3327	768	512	2588	803	475
3583	768	512	2774	813	479
3839	768	512	2967	822	483
4095	768	512	3160	831	487
0	1024	512	243	908	443
256	1024	512	426	917	446
512	1024	512	608	926	450
768	1024	512	789	935	453
1024	1024	512	965	944	456
1280	1024	512	1147	953	460
1536	1024	512	1334	962	463
1792	1024	512	1525	972	467
2048	1024	512	1707	981	471
2303	1024	512	1889	991	476
2559	1024	512	2079	1001	480
2815	1024	512	2274	1010	483
3071	1024	512	2461	1020	487
3327	1024	512	2645	1030	491
3583	1024	512	2833	1040	495
3839	1024	512	3027	1049	499
4095	1024	512	3222	1059	502
0	1280	512	300	1137	458
256	1280	512	485	1147	461
512	1280	512	666	1157	465
768	1280	512	845	1166	468
1024	1280	512	1022	1175	472
1280	1280	512	1205	1185	477
1536	1280	512	1395	1195	480
1792	1280	512	1582	1205	484
2048	1280	512	1767	1216	487
2303	1280	512	1946	1225	491
2559	1280	512	2141	1235	495
2815	1280	512	2333	1245	499
3071	1280	512	2520	1255	503
3327	1280	512	2706	1265	507
3583	1280	512	2896	1276	510
3839	1280	512	3090	1286	514
4095	1280	512	3284	1296	518
0	1536	512	358	1374	474
256	1536	512	542	1385	478
512	1536	512	722	1396	482
768	1536	512	899	1405	485
1024	1536	512	1079	1414	489
1280	1536	512	1264	1425	493
1536	1536	512	1456	1436	496
1792	1536	512	1641	1447	500
2048	1536	512	1824	1457	504
2303	1536	512	2005	1468	507
2559	1536	512	2203	1479	512
2815	1536	512	2392	1490	515
3071	1536	512	2578	1500	519
3327	1536	512	2763	1510	522
3583	1536	512	2956	1520	527
3839	1536	512	3150	1529	531
4095	1536	512	3344	1538	534
0	1792	512	415	1613	490
256	1792	512	598	1624	494
512	1792	512	777	1634	498
768	1792	512	955	1643	501
1024	1792	512	1137	1652	505
1280	1792	512	1324	1662	508
1536	1792	512	1516	1672	512
1792	1792	512	1697	1681	516
2048	1792	512	1879	1691	519
2303	1792	512	2067	1700	523
2559	1792	512	2263	1711	527
2815	1792	512	2452	1722	531
3071	1792	512	2636	1732	535
3327	1792	512	2824	1742	538
3583	1792	512	3019	1752	542
3839	1792	512	3213	1762	546
4095	1792	512	3404	1771	550
0	2048	512	474	1849	506
256	2048	512	655	1859	510
512	2048	512	834	1868	513
768	2048	512	1013	1878	517
1024	2048	512	1195	1887	521
1280	2048	512	1385	1896	524
1536	2048	512	1572	1906	528
1792	2048	512	1755	1916	531
2048	2048	512	1936	1925	535
2303	2048	512	2128	1935	539
2559	2048	512	2321	1946	543
2815	2048	512	2511	1956	547
3071	2048	512	2695	1967	551
3327	2048	512	2886	1977	554
3583	2048	512	3082	1987	559
3839	2048	512	3276	1996	562
4095	2048	512	3464	2006	566
0	2303	512	531	2088	522
256	2303	512	711	2098	526
512	2303	512	890	2108	529
768	2303	512	1070	2118	533
1024	2303	512	1254	2128	536
1280	2303	512	1448	2138	540
1536	2303	512	1631	2148	544
1792	2303	512	1813	2158	547
2048	2303	512	1995	2169	552
2303	2303	512	2191	2180	555
2559	2303	512	2382	2190	559
2815	2303	512	2569	2200	563
3071	2303	512	2752	2212	566
3327	2303	512	2948	2223	570
3583	2303	512	3143	2233	575
3839	2303	512	3336	2244	578
4095	2303	512	3525	2255	582
0	2559	512	588	2335	538
256	2559	512	769	2344	542
512	2559	512	947	2353	545
768	2559	512	1129	2364	549
1024	2559	512	1316	2374	552
1280	2559	512	1510	2384	556
1536	2559	512	1689	2393	560
1792	2559	512	1870	2404	563
2048	2559	512	2058	2414	567
2303	2559	512	2252	2425	570
2559	2559	512	2441	2435	575
2815	2559	512	2627	2446	579
3071	2559	512	2816	2456	582
3327	2559	512	3012	2469	586
3583	2559	512	3206	2479	590
3839	2559	512	3397	2489	594
4095	2559	512	3584	2499	598
0	2815	512	646	2575	554
256	2815	512	826	2585	557
512	2815	512	1004	2593	561
768	2815	512	1187	2603	565
1024	2815	512	1377	2613	568
1280	2815	512	1566	2623	572
1536	2815	512	1746	2633	575
1792	2815	512	1928	2644	579
2048	2815	512	2120	2654	584
2303	2815	512	2312	2665	587
2559	2815	512	2502	2675	591
2815	2815	512	2688	2687	594
3071	2815	512	2878	2697	598
3327	2815	512	3074	2708	603
3583	2815	512	3267	2719	606
3839	2815	512	3456	2729	610
4095	2815	512	3644	2740	613
0	3071	512	702	2813	570
256	3071	512	882	2822	573
512	3071	512	1062	2832	577
768	3071	512	1246	2843	580
1024	3071	512	1440	2853	584
1280	3071	512	1623	2863	588
1536	3071	512	1804	2874	591
1792	3071	512	1985	2885	596
2048	3071	512	2183	2896	599
2303	3071	512	2374	2907	603
2559	3071	512	2561	2917	607
2815	3071	512	2747	2928	610
3071	3071	512	2940	2939	614
3327	3071	512	3135	2949	619
3583	3071	512	3328	2960	622
3839	3071	512	3516	2972	626
4095	3071	512	3704	2983	629
0	3327	512	759	3055	586
256	3327	512	939	3066	589
512	3327	512	1121	3076	593
768	3327	512	1307	3086	595
1024	3327	512	1500	3096	600
1280	3327	512	1680	3108	604
1536	3327	512	1861	3119	607
1792	3327	512	2048	3130	611
2048	3327	512	2244	3141	614
2303	3327	512	2433	3151	619
2559	3327	512	2619	3162	623
2815	3327	512	2807	3173	626
3071	3327	512	3003	3184	630
3327	3327	512	3196	3194	633
3583	3327	512	3388	3204	638
3839	3327	512	3576	3215	642
4095	3327	512	3765	3226	645
0	3583	512	817	3301	601
256	3583	512	996	3313	604
512	3583	512	1180	3322	609
768	3583	512	1368	3331	612
1024	3583	512	1557	3341	616
1280	3583	512	1737	3351	619
1536	3583	512	1918	3361	623
1792	3583	512	2110	3371	627
2048	3583	512	2305	3381	631
2303	3583	512	2493	3391	635
2559	3583	512	2680	3402	638
2815	3583	512	2870	3411	642
3071	3583	512	3065	3421	646
3327	3583	512	3258	3431	649
3583	3583	512	3450	3442	654
3839	3583	512	3638	3452	657
4095	3583	512	3825	3461	661
0	3839	512	873	3531	617
256	3839	512	1054	3540	620
512	3839	512	1238	3549	623
768	3839	512	1430	3558	628
1024	3839	512	1615	3568	632
1280	3839	512	1796	3579	635
1536	3839	512	1977	3589	639
1792	3839	512	2174	3599	643
2048	3839	512	2367	3610	647
2303	3839	512	2553	3620	651
2559	3839	512	2740	3631	654
2815	3839	512	2932	3641	659
3071	3839	512	3128	3652	663
3327	3839	512	3322	3663	666
3583	3839	512	3511	3673	670
3839	3839	512	3700	3684	673
4095	3839	512	3885	3694	678
0	4095	512	931	3763	633
256	4095	512	1114	3772	637
512	4095	512	1300	3781	640
768	4095	512	1492	3790	644
1024	4095	512	1672	3802	648
1280	4095	512	1854	3812	651
1536	4095	512	2038	3822	656
1792	4095	512	2237	3832	659
2048	4095	512	2427	3842	663
2303	4095	512	2613	3852	667
2559	4095	512	2800	3861	671
2815	4095	512	2996	3870	675
3071	4095	512	3191	3880	678
3327	4095	512	3384	3890	682
3583	4095	512	3571	3899	686
3839	4095	512	3761	3909	689
4095	4095	512	3944	3918	694
0	0	768	24	4	573
256	0	768	208	12	576
512	0	768	391	21	579
768	0	768	573	29	583
1024	0	768	752	38	586
1280	0	768	929	46	590
1536	0	768	1109	55	594
1792	0	768	1293	63	597
2048	0	768	1485	72	601
2303	0	768	1668	80	604
2559	0	768	1851	89	608
2815	0	768	2035	98	613
3071	0	768	2233	106	616
3327	0	768	2421	115	620
3583	0	768	2606	123	623
3839	0	768	2792	133	628
4095	0	768	2985	142	632
0	256	768	81	227	588
256	256	768	265	236	591
512	256	768	449	245	596
768	256	768	630	254	600
1024	256	768	810	263	603
1280	256	768	986	272	607
1536	256	768	1167	281	610
1792	256	768	1355	290	614
2048	256	768	1545	299	618
2303	256	768	1728	308	621
2559	256	768	1910	317	625
2815	256	768	2101	326	629
3071	256	768	2295	335	633
3327	256	768	2483	344	637
3583	256	768	2667	353	640
3839	256	768	2856	362	645
4095	256	768	3050	372	649
0	512	768	138	456	605
256	512	768	322	466	608
512	512	768	505	476	612
768	512	768	685	486	616
1024	512	768	864	495	619
1280	512	768	1042	503	623
1536	512	768	1224	513	626
1792	512	768	1415	521	630
2048	512	768	1603	530	634
2303	512	768	1786	540	638
2559	512	768	1967	549	642
2815	512	768	2163	558	645
3071	512	768	2354	567	649
3327	512	768	2541	576	654
3583	512	768	2725	585	657
3839	512	768	2916	594	661
4095	512	768	3110	604	664
0	768	768	195	684	621
256	768	768	378	694	624
512	768	768	562	703	628
768	768	768	742	712	631
1024	768	768	920	722	635
1280	768	768	1099	731	639
1536	768	768	1284	739	642
1792	768	768	1477	748	646
2048	768	768	1659	757	649
2303	768	768	1842	767	654
2559	768	768	2027	776	658
2815	768	768	2223	786	661
3071	768	768	2412	796	665
3327	768	768	2598	805	669
3583	768	768	2784	814	673
3839	768	768	2976	823	677
4095	768	768	3172	832	680
0	1024	768	252	910	636
256	1024	768	436	919	640
